gene_id	R1	R2	R3	R4	R5	R6	R7	R8	R9
ENSG00000137656	1083	1537	1778	2188	1835	0	984	2579	1901
ENSG00000109917	3974	5920	5707	8226	7816	0	5465	8940	6109
ENSG00000110243	0	0	0	0	2	0	4	0	0
ENSG00000110244	0	0	0	0	0	0	2	4	0
ENSG00000110245	0	0	0	0	0	0	0	0	0
ENSG00000118137	2	6	4	6	4	0	6	14	14
ENSG00000235910	2	4	3	6	3	0	9	8	1
ENSG00000160584	1709	4183	4568	4769	4166	0	4743	6256	4571
ENSG00000200537	0	0	0	0	0	0	0	0	0
ENSG00000168092	3445	4810	4931	5970	5168	0	2591	5979	4138
ENSG00000149577	1665	1071	1144	1761	1769	0	653	1204	835
ENSG00000149591	461	217	250	408	367	0	94	88	71
ENSG00000160613	1982	2547	3217	4088	3072	0	2516	3728	3040
ENSG00000167257	230	328	401	582	391	0	146	212	204
ENSG00000186318	51	38	57	100	73	0	20	29	22
ENSG00000110274	1241	1841	1977	2682	2774	0	1485	3051	2409
ENSG00000177103	60	42	22	58	65	0	25	19	12
ENSG00000137731	0	1	3	8	5	0	1	6	3
ENSG00000255245	0	0	0	0	0	0	0	0	0
ENSG00000137726	0	0	0	5	2	0	0	0	0
ENSG00000137747	89	36	40	58	46	0	75	30	50
ENSG00000110324	5352	5963	5340	7214	6797	0	4023	5817	3970
ENSG00000272075	0	0	0	0	0	0	0	0	0
ENSG00000137648	6	0	8	4	0	0	3	2	2
ENSG00000177098	58	20	20	70	64	0	6	35	20
ENSG00000149575	0	0	0	0	2	0	10	0	2
ENSG00000160593	5086	3842	3679	6097	6724	0	6502	5488	3771
ENSG00000160588	2582	2592	2368	5324	7557	0	12304	9196	5688
ENSG00000149573	106	41	44	216	166	0	379	316	190
ENSG00000198851	11924	15702	13792	21078	19338	0	18423	20473	12773
ENSG00000167286	4084	7652	6106	9407	9091	0	8392	10198	6039
ENSG00000160654	1098	1822	1825	2367	1969	0	1583	2316	1445
ENSG00000110344	2747	3199	3520	3875	4019	0	2092	4969	3565
ENSG00000118058	2800	2462	3463	5944	5393	0	2362	4106	2826
ENSG00000172425	6	2	4	5	4	0	7	11	5
ENSG00000149582	212	202	286	493	251	0	72	219	161
ENSG00000118096	424	576	617	624	548	0	171	483	337
ENSG00000243431	1	10	8	10	2	0	10	7	7
ENSG00000095139	15281	13565	15487	21728	18272	0	7654	15361	11000
ENSG00000207185	3	4	3	3	9	0	1	6	2
ENSG00000019144	1835	1254	1510	1292	2444	0	2275	4183	4307
ENSG00000118094	10	2	0	1	3	0	7	18	25
ENSG00000207462	0	0	0	0	0	0	0	0	0
ENSG00000110367	8824	11873	11869	16973	13808	0	6739	14714	9044
ENSG00000160683	670	824	529	1325	1044	0	1139	973	662
ENSG00000186174	1055	560	580	1389	1030	0	703	857	747
ENSG00000264211	0	0	0	0	0	0	0	0	0
ENSG00000110375	78	5	15	83	177	0	24	99	77
ENSG00000239726	0	0	0	0	0	0	0	0	0
ENSG00000176302	6	0	0	0	8	0	0	0	0
ENSG00000118181	31287	35454	33000	49496	44309	0	34154	45128	29686
ENSG00000196655	1101	1833	2045	2576	1978	0	1264	2627	1997
ENSG00000137700	161	296	471	449	324	0	147	318	325
ENSG00000149428	9506	12057	13624	22809	14866	0	5007	14044	10059
ENSG00000160695	816	946	915	1404	1542	0	788	1538	1052
ENSG00000256269	272	941	1010	1115	820	0	270	760	593
ENSG00000172269	996	1662	2023	2241	1654	0	870	2110	1614
ENSG00000172375	1724	1792	2088	3286	2653	0	1135	2807	2097
ENSG00000172273	750	839	908	1772	1678	0	847	2015	1390
ENSG00000172350	2	2	2	2	16	0	8	10	14
ENSG00000160703	512	623	688	1232	831	0	417	778	537
ENSG00000172367	1	4	0	0	4	0	0	0	0
ENSG00000248712	14	26	20	42	27	0	20	18	16
ENSG00000110395	2977	2781	3616	5299	4911	0	2084	4768	3063
ENSG00000222249	0	0	2	0	3	0	0	0	1
ENSG00000076706	377	837	1091	1216	1090	0	192	1053	851
ENSG00000173456	716	1038	1214	1543	1196	0	406	1713	1096
ENSG00000223953	0	0	0	0	0	0	0	0	0
ENSG00000235718	0	0	0	0	0	0	0	0	0
ENSG00000036672	49	40	42	38	102	0	62	79	39
ENSG00000154096	68	67	155	37	27	0	36	21	33
ENSG00000230716	0	0	0	0	0	0	0	0	0
ENSG00000110400	281	330	308	282	383	0	140	434	331
ENSG00000199217	0	0	0	0	0	0	0	0	0
ENSG00000137699	0	0	0	4	4	0	2	14	0
ENSG00000184232	80	186	241	176	122	0	36	190	151
ENSG00000137709	0	0	0	4	0	0	0	0	0
ENSG00000196914	844	1747	1997	1991	1850	0	2445	2458	1713
ENSG00000149403	4	4	2	5	5	0	2	12	6
ENSG00000154114	592	999	862	954	1851	0	2177	1585	1122
ENSG00000109927	7	12	18	22	22	0	29	19	11
ENSG00000244400	0	0	0	0	0	0	0	0	0
ENSG00000109929	1021	976	1046	2091	1699	0	615	1673	1099
ENSG00000137642	3527	1911	2023	3835	4580	0	2604	3239	2138
ENSG00000252556	0	0	0	0	0	0	0	0	0
ENSG00000255248	0	0	0	0	0	0	0	0	0
ENSG00000207971	0	0	0	0	0	0	0	0	0
ENSG00000259571	0	0	0	0	0	0	0	0	0
ENSG00000198975	0	0	0	0	0	0	0	0	0
ENSG00000207994	0	0	0	0	0	0	0	0	0
ENSG00000252776	0	0	0	0	0	0	0	0	0
ENSG00000253035	0	0	0	0	0	0	0	0	0
ENSG00000223265	0	0	0	0	0	0	0	0	0
ENSG00000154127	3176	6035	4957	7073	5102	0	3735	7991	5100
ENSG00000109943	5132	3585	2159	9926	7290	1	13514	13493	8136
ENSG00000199709	0	0	1	0	0	0	0	0	0
ENSG00000188909	0	0	0	0	0	0	0	0	1
ENSG00000243669	0	0	0	0	0	0	0	0	0
ENSG00000109971	81052	107496	108199	159638	121804	0	117813	159301	97034
ENSG00000200879	42	39	45	53	76	0	29	64	48
ENSG00000207118	0	0	0	0	0	0	0	0	0
ENSG00000202252	0	0	0	0	0	0	0	0	0
ENSG00000166250	26	15	12	12	20	0	56	37	31
ENSG00000254407	0	0	0	0	0	0	0	0	0
ENSG00000023171	1757	3006	3548	5697	5180	0	4189	2915	2222
ENSG00000265357	0	0	0	0	0	0	0	0	0
ENSG00000166257	14	10	12	16	22	0	8	16	6
ENSG00000166261	1152	1766	1592	2309	1863	0	1175	2088	1365
ENSG00000221931	0	0	0	0	0	0	0	0	0
ENSG00000200197	0	0	0	0	0	0	0	0	0
ENSG00000196099	0	0	0	0	0	0	0	0	0
ENSG00000254430	0	0	0	0	0	0	0	0	0
ENSG00000204300	0	0	0	0	0	0	0	0	0
ENSG00000181518	0	0	0	0	0	0	0	0	0
ENSG00000171014	0	0	0	0	0	0	0	0	0
ENSG00000181499	0	0	0	0	0	0	0	0	2
ENSG00000196248	0	0	0	0	0	0	0	0	0
ENSG00000198674	0	0	0	0	0	0	0	0	0
ENSG00000254737	0	0	0	0	0	0	0	0	0
ENSG00000236981	0	0	0	0	0	0	0	0	0
ENSG00000234560	0	0	0	0	0	0	0	0	0
ENSG00000182634	0	0	0	0	0	0	0	0	0
ENSG00000213182	0	0	0	0	0	0	0	0	0
ENSG00000110002	516	413	327	848	713	0	516	469	254
ENSG00000196403	0	0	0	0	0	0	0	0	0
ENSG00000197309	0	0	0	0	0	0	0	0	0
ENSG00000239426	0	0	0	0	0	0	0	0	0
ENSG00000181214	0	0	0	0	0	0	0	0	0
ENSG00000276316	0	0	0	0	0	0	0	0	0
ENSG00000197849	0	0	0	0	0	0	0	0	0
ENSG00000255298	0	0	0	0	0	0	0	0	0
ENSG00000255116	0	0	0	0	0	0	0	0	0
ENSG00000196341	0	0	0	0	0	0	0	0	0
ENSG00000279116	0	0	0	0	0	0	0	0	0
ENSG00000255225	0	0	0	0	0	0	0	0	0
ENSG00000255030	0	0	0	0	0	0	0	0	0
ENSG00000284680	0	0	0	0	0	0	0	0	0
ENSG00000284609	0	0	0	0	0	0	0	0	0
ENSG00000255048	0	0	0	0	0	0	0	0	0
ENSG00000280090	0	0	0	0	0	0	0	0	0
ENSG00000197125	0	0	0	0	0	0	0	0	0
ENSG00000255510	0	0	0	0	0	0	0	1	0
ENSG00000254646	0	0	0	0	0	0	0	0	0
ENSG00000170953	0	0	0	0	0	0	0	0	0
ENSG00000196119	0	0	0	0	0	0	0	0	0
ENSG00000255341	0	0	0	0	0	0	0	0	0
ENSG00000154143	0	0	0	0	0	0	4	0	0
ENSG00000154144	1420	2017	2156	2669	2339	0	1342	2174	1609
ENSG00000110013	190	316	290	362	283	0	252	356	272
ENSG00000200278	0	0	0	0	0	0	0	0	0
ENSG00000064199	17	37	34	37	29	0	35	22	16
ENSG00000154146	108	203	169	302	162	0	124	333	301
ENSG00000019102	6	8	9	8	5	0	4	3	8
ENSG00000149564	18	16	28	31	24	0	22	53	18
ENSG00000120458	114	178	278	226	198	0	142	323	156
ENSG00000154134	171	312	324	423	188	0	92	159	110
ENSG00000154133	0	0	0	0	0	0	0	0	0
ENSG00000165478	0	0	0	0	0	0	0	0	0
ENSG00000221932	0	0	0	0	0	0	0	0	0
ENSG00000149548	181	106	92	209	210	0	80	192	151
ENSG00000134955	351	465	344	162	731	0	676	702	380
ENSG00000150433	198	385	432	492	443	0	237	673	459
ENSG00000165495	0	0	0	0	0	0	4	0	2
ENSG00000222844	0	0	0	0	0	0	0	0	0
ENSG00000149557	69	120	86	172	94	0	88	106	70
ENSG00000149547	2265	3184	3346	4334	3669	0	2136	5024	3602
ENSG00000149557	6	2	10	6	17	0	5	16	10
ENSG00000222297	0	2	1	0	0	0	2	0	0
ENSG00000134910	6775	6710	7916	10985	8503	0	3113	8587	6117
ENSG00000149554	1810	3879	4664	4989	3838	0	1245	5109	3854
ENSG00000252255	1	0	0	0	0	0	0	0	0
ENSG00000134940	11	11	4	17	19	0	19	20	23
ENSG00000171053	0	0	0	0	0	0	0	0	0
ENSG00000196844	0	2	0	2	4	0	0	7	0
ENSG00000236027	0	0	0	0	0	0	0	0	0
ENSG00000237353	0	0	0	4	0	0	0	0	0
ENSG00000198331	264	260	303	550	351	0	154	417	296
ENSG00000110060	405	791	632	922	1077	0	643	1487	945
ENSG00000109832	9	4	2	6	31	0	27	50	36
ENSG00000064309	81	126	120	218	150	0	117	212	139
ENSG00000254759	8	6	8	14	18	0	4	8	5
ENSG00000165526	1543	2949	2818	3795	3243	0	1731	3616	2414
ENSG00000197798	774	1103	1080	1498	1461	0	891	1916	1224
ENSG00000222067	0	0	0	0	0	0	0	0	0
ENSG00000240098	0	0	3	0	3	0	4	0	2
ENSG00000182934	14205	14955	16251	25401	19490	0	8502	19384	14220
ENSG00000110074	1016	1581	1901	2220	1868	0	661	2516	2041
ENSG00000243607	0	0	0	2	0	0	0	0	0
ENSG00000150455	136	200	166	245	263	0	164	335	173
ENSG00000110063	570	964	1296	1450	1392	0	709	1854	1402
ENSG00000110080	374	460	471	778	654	0	335	630	490
ENSG00000149571	6	0	7	8	4	0	0	2	3
ENSG00000254960	0	0	0	0	0	0	0	0	0
ENSG00000266215	0	0	0	0	0	0	0	0	0
ENSG00000218109	0	0	0	0	0	0	0	0	0
ENSG00000222774	0	0	0	0	0	0	0	0	0
ENSG00000223315	0	0	0	0	0	0	0	0	0
ENSG00000134954	22879	55612	49486	54848	44197	0	32397	40084	26022
ENSG00000276176	26	50	36	22	43	0	42	60	18
ENSG00000151702	1202	2271	2554	3699	2455	0	1002	2183	1296
ENSG00000254703	41	32	26	43	57	0	22	49	45
ENSG00000151704	4	1	2	5	4	0	3	6	1
ENSG00000120457	0	0	0	0	0	0	0	0	4
ENSG00000174370	6	2	6	12	4	0	2	4	4
ENSG00000120471	0	0	0	0	0	0	0	0	0
ENSG00000134909	93	97	210	274	132	0	11	64	79
ENSG00000212597	0	0	0	0	0	0	0	0	0
ENSG00000199260	0	0	0	0	0	0	0	0	0
ENSG00000255259	0	0	0	0	0	0	0	0	0
ENSG00000043039	38	49	54	46	44	0	44	37	13
ENSG00000281097	0	0	0	1	0	0	0	2	0
ENSG00000151715	24	32	16	50	51	0	37	30	36
ENSG00000170322	1485	2932	3192	4821	3425	0	1586	4019	2799
ENSG00000170325	595	574	624	908	1097	0	618	1377	908
ENSG00000084234	4082	7598	8053	9679	7838	0	5111	11434	8341
ENSG00000244451	0	0	0	0	0	0	0	0	0
ENSG00000149418	3	6	4	78	57	0	14	70	73
ENSG00000196323	1168	1909	2068	3121	2247	0	1547	2725	1830
ENSG00000272412	0	0	0	0	0	0	0	0	0
ENSG00000134917	0	0	0	2	0	0	0	0	0
ENSG00000166106	0	2	0	4	0	0	0	10	4
ENSG00000274999	0	0	0	0	0	0	0	0	0
ENSG00000255352	0	0	0	0	0	0	0	0	0
ENSG00000120451	1794	2834	3009	4512	3932	0	2958	4982	3345
ENSG00000242673	0	0	0	0	0	0	0	0	0
ENSG00000182667	0	16	6	12	31	0	12	20	14
ENSG00000252351	0	0	0	0	0	0	0	0	0
ENSG00000183715	0	0	0	0	0	0	0	0	0
ENSG00000166118	1	22	3	0	4	0	20	18	4
ENSG00000080854	1407	1088	1120	2485	2273	0	907	2239	2390
ENSG00000166086	579	492	433	605	615	0	255	788	683
ENSG00000151503	1731	4049	5989	6051	4811	0	1889	6523	4985
ENSG00000151502	1002	1034	1370	2147	1790	0	1001	1686	1255
ENSG00000151500	996	1128	1360	1868	1888	0	1026	2011	1602
ENSG00000151498	910	1047	1229	1864	1952	0	675	1808	1297
ENSG00000166105	428	514	694	1540	1307	0	493	890	693
ENSG00000149328	115	426	447	448	308	0	82	317	314
ENSG00000109956	35	24	47	174	74	0	59	156	104
ENSG00000249054	0	0	0	0	0	0	0	0	0
ENSG00000120645	23	0	15	5	2	0	0	0	4
ENSG00000111181	17	5	3	14	34	0	70	36	24
ENSG00000010379	54	18	33	38	121	0	141	84	50
ENSG00000073614	3144	3239	3258	5430	5754	0	4091	5985	3676
ENSG00000120647	225	303	371	728	628	0	232	770	462
ENSG00000139044	84	75	66	716	378	0	350	552	441
ENSG00000171840	155	351	399	272	286	0	306	448	259
ENSG00000238370	0	0	0	0	0	0	0	0	0
ENSG00000060237	10675	15553	18211	20242	19456	0	14740	26239	16641
ENSG00000221439	0	0	0	0	0	0	0	0	0
ENSG00000002016	85	140	117	188	138	0	115	148	103
ENSG00000082805	409	819	771	1204	879	0	567	1122	814
ENSG00000249628	2	0	0	4	2	0	5	0	0
ENSG00000111186	14	24	18	22	26	0	25	22	22
ENSG00000171823	741	928	941	1566	1467	0	845	2133	1329
ENSG00000266043	0	0	0	0	0	0	0	0	0
ENSG00000006831	4783	6595	7017	9404	7994	0	4044	9530	6057
ENSG00000243663	6	4	0	4	0	0	5	4	0
ENSG00000151062	492	613	673	558	940	0	872	708	449
ENSG00000166159	19	12	14	14	6	0	18	10	4
ENSG00000235049	1	0	1	0	0	0	0	4	0
ENSG00000151065	420	302	407	504	552	0	196	394	276
ENSG00000151067	20	31	27	23	48	0	27	34	47
ENSG00000256257	0	0	0	0	0	0	0	0	0
ENSG00000256025	0	0	0	0	0	0	0	0	0
ENSG00000256271	5	4	2	14	0	0	0	6	7
ENSG00000246627	2	14	5	10	4	0	9	11	16
ENSG00000224438	0	0	0	0	0	0	0	0	0
ENSG00000004478	5618	8728	9945	14314	15415	0	11224	19919	14405
ENSG00000111203	455	1170	1197	1202	1173	0	361	1252	902
ENSG00000053702	58	114	123	98	116	0	43	122	95
ENSG00000111206	2038	3939	5347	5721	4885	0	1018	4010	2906
ENSG00000171792	1643	2356	2804	2944	2448	0	731	1828	1255
ENSG00000078246	864	1074	1277	1322	1487	0	464	1088	824
ENSG00000252996	0	0	0	0	2	0	0	0	0
ENSG00000197905	179	360	478	644	315	0	18	194	113
ENSG00000011105	10	2	12	16	11	0	12	14	16
ENSG00000111218	0	0	0	0	0	0	0	0	0
ENSG00000130038	1087	943	1250	1528	1226	0	344	741	558
ENSG00000222338	0	0	0	0	0	0	0	0	0
ENSG00000111224	435	452	534	867	524	0	350	493	404
ENSG00000255920	4	8	7	10	14	0	9	7	5
ENSG00000118971	20655	20429	29212	38311	30080	0	11039	28718	24877
ENSG00000078237	1059	1497	1443	2164	2075	0	1248	2470	1738
ENSG00000118972	0	0	0	0	0	0	0	0	0
ENSG00000111241	0	0	0	0	1	0	6	0	4
ENSG00000047621	788	1226	1205	1772	1658	0	1007	2023	1307
ENSG00000111247	515	1207	1441	1522	1111	0	447	1792	1192
ENSG00000010219	448	639	700	1093	736	0	420	808	530
ENSG00000111254	27	12	9	32	22	0	10	9	1
ENSG00000139180	254	497	519	593	464	0	398	620	434
ENSG00000130035	7	40	41	74	75	0	16	79	62
ENSG00000151079	0	0	0	0	0	0	0	0	0
ENSG00000111262	40	159	126	52	104	0	32	166	94
ENSG00000130037	0	0	0	0	0	0	0	0	0
ENSG00000185652	0	0	0	0	0	0	0	0	0
ENSG00000047617	0	2	0	2	0	0	6	0	0
ENSG00000110799	14	13	20	10	52	0	33	44	40
ENSG00000240533	0	0	0	0	0	0	0	0	0
ENSG00000010278	921	1348	1220	1181	527	0	984	1902	1412
ENSG00000008323	2	2	4	2	2	0	6	12	2
ENSG00000067182	1072	984	1461	2015	1526	0	1090	1319	943
ENSG00000265388	0	0	0	0	0	0	0	0	0
ENSG00000111319	8	8	0	12	18	0	12	10	8
ENSG00000111321	91	50	60	38	10	0	16	30	14
ENSG00000215039	466	368	394	652	824	0	763	872	664
ENSG00000139193	398	208	201	1312	740	0	1104	763	527
ENSG00000139192	844	1342	1296	1491	1232	0	1032	1366	1051
ENSG00000139190	1540	1742	1926	3233	4735	0	2831	4131	2607
ENSG00000111639	3257	4326	4396	5238	5407	0	3068	7247	5039
ENSG00000010292	6678	6708	10148	11844	8790	0	4237	10662	8567
ENSG00000239002	15	29	14	9	19	0	6	25	6
ENSG00000111640	163517	238123	247623	324798	314910	0	131511	331277	236800
ENSG00000010295	492	665	783	1228	947	0	420	873	729
ENSG00000111641	4826	9331	8531	12158	11365	0	7109	13143	8788
ENSG00000111642	20999	25015	28121	43520	44385	0	37231	56327	38561
ENSG00000184574	296	246	206	309	373	0	126	162	123
ENSG00000111644	24	13	10	28	20	0	18	22	12
ENSG00000111653	384	212	276	454	517	0	308	411	236
ENSG00000126746	1634	1535	1662	2390	2376	0	1303	2427	1619
ENSG00000139200	26	5	24	15	28	0	7	29	12
ENSG00000252186	0	0	0	0	1	0	1	2	4
ENSG00000111652	1055	1273	1424	1939	1981	0	982	2100	1593
ENSG00000089693	8157	7880	8025	14059	13208	0	7390	12791	9884
ENSG00000159335	4319	5175	4203	10298	7735	0	4064	5656	3989
ENSG00000089692	7950	9558	5936	12767	10209	0	5720	6382	4152
ENSG00000244532	0	0	0	0	0	0	0	2	0
ENSG00000010610	10724	17384	16092	21878	18428	0	11382	15283	9741
ENSG00000250510	4	6	0	6	9	0	6	2	0
ENSG00000110811	70	36	27	89	141	0	45	64	41
ENSG00000111664	45	24	51	45	35	0	15	64	50
ENSG00000111665	749	1265	1807	1846	1328	0	412	1853	1416
ENSG00000111667	2390	4099	5103	6138	5743	0	2692	8846	6634
ENSG00000111669	34759	64742	74347	89876	71576	0	36777	84704	61172
ENSG00000111671	202	126	211	329	350	0	355	520	349
ENSG00000010626	171	156	188	274	280	0	264	269	143
ENSG00000248593	170	134	113	243	205	0	167	252	157
ENSG00000111674	22711	18198	19128	24063	26444	0	8357	22254	16993
ENSG00000111676	5935	5132	5965	8367	8497	0	7989	10277	7404
ENSG00000111678	765	561	567	1302	1235	0	1250	1564	1087
ENSG00000238923	0	0	0	0	0	0	0	0	0
ENSG00000111679	4390	9013	10293	12923	8231	0	6433	9412	8208
ENSG00000207713	0	0	0	0	0	0	0	0	0
ENSG00000207708	0	0	0	0	0	0	0	0	0
ENSG00000215021	9820	14371	17524	21592	19766	0	9547	24889	19156
ENSG00000238795	0	0	0	0	0	0	0	0	0
ENSG00000126749	178	381	420	431	384	0	210	578	338
ENSG00000111684	256	664	766	715	588	0	388	718	496
ENSG00000182326	49	16	24	98	138	0	65	82	68
ENSG00000159403	52	45	65	105	115	0	97	96	71
ENSG00000139178	286	228	286	449	442	0	233	203	190
ENSG00000205885	511	610	828	921	1115	0	532	790	517
ENSG00000200345	2	0	0	3	0	0	2	1	0
ENSG00000139194	164	146	212	259	296	0	168	227	150
ENSG00000139182	3909	2176	2716	4968	4660	0	4886	4676	3226
ENSG00000139197	1531	2779	2517	4894	4150	0	3152	5029	3391
ENSG00000215009	0	0	0	0	2	0	0	0	0
ENSG00000177675	2	0	0	0	0	0	4	2	4
ENSG00000177575	0	0	0	0	0	0	0	0	0
ENSG00000256331	0	0	0	0	0	0	0	0	0
ENSG00000111701	0	0	0	0	0	0	0	0	0
ENSG00000184344	0	0	0	0	0	0	0	0	0
ENSG00000187569	0	0	0	0	0	0	0	0	0
ENSG00000198178	0	0	0	0	0	0	0	0	0
ENSG00000205857	0	0	0	0	0	0	0	0	0
ENSG00000111704	0	0	0	0	0	0	0	0	0
ENSG00000173262	50	56	68	269	353	0	43	47	39
ENSG00000059804	32616	31178	37221	63176	59798	0	31691	36667	23399
ENSG00000065970	2021	2878	3172	3968	4096	0	2460	3916	2895
ENSG00000171860	90	49	50	90	316	0	174	156	54
ENSG00000089818	1310	1976	2025	2341	2708	0	1627	3203	2097
ENSG00000111729	3	12	7	17	11	0	14	16	11
ENSG00000235602	2	0	8	8	7	0	0	8	0
ENSG00000196946	0	0	0	0	0	0	10	6	4
ENSG00000226711	10	34	30	37	11	0	10	22	20
ENSG00000171847	10	16	6	35	29	0	11	42	10
ENSG00000254016	11	12	17	5	5	0	9	6	5
ENSG00000226091	5	1	1	16	2	0	4	7	10
ENSG00000242661	0	0	0	5	0	0	2	0	0
ENSG00000238152	0	0	0	0	0	0	0	0	0
ENSG00000214487	0	0	0	0	0	0	0	0	0
ENSG00000177586	0	0	0	0	0	0	0	0	0
ENSG00000205846	0	0	0	0	0	0	0	2	0
ENSG00000201780	0	0	0	0	0	0	0	0	0
ENSG00000166527	0	4	0	0	4	0	2	0	6
ENSG00000166523	0	0	0	0	0	0	2	0	0
ENSG00000111732	0	0	0	4	0	0	0	0	0
ENSG00000197614	0	0	0	0	0	0	0	0	0
ENSG00000166532	91	80	66	159	91	0	56	134	124
ENSG00000244131	0	0	0	0	0	0	0	0	0
ENSG00000166535	0	0	0	0	2	0	0	0	0
ENSG00000111752	484	353	424	644	778	0	434	877	660
ENSG00000003056	3625	5095	5439	7804	7270	0	4057	8890	5987
ENSG00000139187	18	10	8	22	14	0	62	24	16
ENSG00000214851	2	0	0	0	2	0	0	0	0
ENSG00000245105	0	0	4	0	0	0	0	4	0
ENSG00000175899	0	2	10	0	0	0	28	14	4
ENSG00000126838	0	0	0	0	2	0	3	2	0
ENSG00000256069	0	1	3	0	4	0	1	5	2
ENSG00000283429	16	58	43	33	27	0	9	44	14
ENSG00000237248	25	25	23	31	55	0	61	84	49
ENSG00000111796	151	475	202	234	427	0	435	368	124
ENSG00000212345	0	0	0	0	0	0	0	0	0
ENSG00000233719	2	0	0	0	0	0	0	0	0
ENSG00000069493	10041	18179	14789	20855	21746	0	9918	18277	10141
ENSG00000184293	237	261	288	283	166	0	427	248	112
ENSG00000110848	7927	6680	8046	15130	10259	0	8211	8477	6507
ENSG00000150045	6	8	6	14	3	0	18	11	6
ENSG00000110852	942	491	394	913	768	0	445	599	298
ENSG00000256797	0	1	0	0	0	0	9	0	0
ENSG00000188393	0	0	2	0	0	0	1	0	0
ENSG00000172322	0	2	0	4	0	0	2	1	2
ENSG00000165682	0	1	0	0	0	0	0	0	0
ENSG00000256660	0	0	0	0	0	0	2	0	0
ENSG00000197992	0	0	0	0	0	0	0	0	0
ENSG00000150048	0	0	0	0	0	0	0	0	0
ENSG00000223042	0	0	0	0	0	0	0	0	0
ENSG00000172243	0	6	2	0	12	0	10	32	20
ENSG00000173391	0	0	0	0	0	0	0	0	0
ENSG00000165685	0	0	0	0	0	0	0	0	0
ENSG00000139112	881	557	531	1103	1812	0	899	1457	762
ENSG00000134539	0	6	0	22	4	0	13	0	0
ENSG00000213809	0	0	0	6	0	0	0	0	0
ENSG00000213809	0	0	0	0	0	0	0	0	0
ENSG00000183542	0	0	0	0	0	0	0	0	0
ENSG00000205810	0	0	0	0	0	0	0	0	0
ENSG00000205809	0	0	0	0	0	0	0	0	0
ENSG00000134545	0	0	0	0	0	0	0	0	0
ENSG00000257016	0	0	0	0	0	0	0	0	0
ENSG00000111196	692	1349	1515	1980	1485	0	819	2172	1761
ENSG00000060140	0	0	4	0	4	0	11	20	2
ENSG00000060138	1237	3873	5608	11527	7824	0	1505	6385	5823
ENSG00000121377	0	0	0	0	0	0	0	0	0
ENSG00000121314	0	0	0	0	0	0	0	0	0
ENSG00000121381	0	0	0	0	0	0	0	0	0
ENSG00000231887	0	0	0	0	0	0	0	0	0
ENSG00000121318	0	0	0	0	0	0	0	0	0
ENSG00000275778	0	0	0	0	0	0	0	0	0
ENSG00000111215	2	3	11	4	6	0	7	6	3
ENSG00000212128	0	0	0	0	0	0	0	0	0
ENSG00000134551	0	0	0	0	0	0	0	0	0
ENSG00000212127	0	0	2	2	1	0	0	1	0
ENSG00000212125	0	0	0	0	0	0	0	0	3
ENSG00000212126	0	0	0	0	0	0	0	0	0
ENSG00000255837	0	0	0	0	0	0	0	0	0
ENSG00000212124	0	0	0	0	0	0	0	0	0
ENSG00000256436	0	0	0	0	0	0	0	0	0
ENSG00000256019	0	0	0	0	0	0	0	0	0
ENSG00000226761	0	0	0	0	0	0	0	0	0
ENSG00000256274	0	0	0	0	0	0	0	0	0
ENSG00000255374	0	0	0	0	0	0	0	0	0
ENSG00000256188	0	0	0	0	0	0	0	0	0
ENSG00000256537	0	0	0	0	0	0	0	0	0
ENSG00000186136	0	0	0	0	0	0	0	0	0
ENSG00000197870	0	0	0	0	0	0	0	0	0
ENSG00000230657	0	0	0	0	0	0	0	0	0
ENSG00000251655	0	0	0	0	0	0	0	0	0
ENSG00000121335	0	0	0	0	0	0	0	0	2
ENSG00000237303	0	0	0	6	0	0	0	0	0
ENSG00000270863	0	0	4	2	0	0	2	0	0
ENSG00000251747	0	0	0	0	0	0	0	0	0
ENSG00000247157	16	24	13	53	39	0	6	4	9
ENSG00000139083	2365	2114	2147	3947	2593	0	1126	1465	1088
ENSG00000121380	10	46	38	88	36	0	4	66	76
ENSG00000283475	0	0	0	0	0	0	0	0	0
ENSG00000070018	66	114	174	220	96	0	4	50	38
ENSG00000199551	0	0	0	0	0	0	0	0	0
ENSG00000207010	0	0	0	0	0	0	0	0	0
ENSG00000111261	2	6	8	8	4	0	0	2	0
ENSG00000243141	0	0	0	0	0	0	0	0	0
ENSG00000205791	2	0	0	4	12	0	3	0	3
ENSG00000165714	388	495	526	704	587	0	288	545	322
ENSG00000111266	1239	1649	1492	3069	2904	0	1397	2184	1195
ENSG00000111269	2216	2514	2378	3709	2666	0	1462	2227	1448
ENSG00000183150	576	598	629	679	619	0	255	575	325
ENSG00000111276	3625	4033	4067	7725	5995	0	2666	4967	2850
ENSG00000178878	515	457	436	639	1188	0	440	736	539
ENSG00000207983	0	0	0	0	0	0	0	0	0
ENSG00000213782	67	79	92	80	144	0	60	170	104
ENSG00000234498	32	24	45	37	34	0	22	28	19
ENSG00000013588	303	332	434	560	542	0	311	685	524
ENSG00000111291	6	13	14	24	16	0	0	13	0
ENSG00000013583	338	458	442	569	391	0	208	478	331
ENSG00000183935	7	42	30	16	26	0	12	26	29
ENSG00000084444	441	467	471	670	518	0	157	847	650
ENSG00000111305	9	4	20	19	28	0	14	41	14
ENSG00000134531	7256	20966	16129	13619	21184	0	19024	27230	15903
